Customer_ID,Frequency,Monetary,Recency,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST-006288,2,8989.148268960282,260,3,4,5,4.0,Potential Loyalists
CUST-006289,2,1091.2569783003262,86,5,4,5,4.666666666666667,Champions
CUST-006290,2,10.515485812980467,357,3,4,1,2.6666666666666665,Other
CUST-006291,1,150.11614762203175,150,4,2,4,3.3333333333333335,Other
CUST-006292,1,6.590261698144605,199,4,2,1,2.3333333333333335,Other
CUST-006293,1,6.193381863776384,137,4,2,1,2.3333333333333335,Other
CUST-006294,2,134.03040498234074,160,4,4,4,4.0,Champions
CUST-006295,1,30.16104336236831,132,4,2,2,2.6666666666666665,Other
CUST-006296,4,578.3499185310072,122,4,5,5,4.666666666666667,Champions
CUST-006297,2,132.62029240271488,436,2,4,4,3.3333333333333335,Other
CUST-006298,2,81.62596302966647,167,4,4,4,4.0,Champions
CUST-006299,1,34.96761519448153,588,1,2,2,1.6666666666666667,At-Risk
CUST-006300,2,34.65740719410176,293,3,4,2,3.0,Other
CUST-006301,1,5.402517665085623,225,3,2,1,2.0,Other
CUST-006302,1,9.062366384424337,491,2,2,1,1.6666666666666667,At-Risk
CUST-006303,1,67.2477998532806,225,3,2,3,2.6666666666666665,Other
CUST-006304,2,89.62807101032341,23,5,4,4,4.333333333333333,Champions
CUST-006305,2,11.608569137916637,62,5,4,1,3.3333333333333335,Other
CUST-006306,3,9102.661024570865,243,3,5,5,4.333333333333333,Potential Loyalists
CUST-006307,1,502.59646214497894,324,3,2,5,3.3333333333333335,Other
CUST-006308,1,67.99299041037324,191,4,2,3,3.0,Other
CUST-006309,2,23.40289977376444,27,5,4,2,3.6666666666666665,Other
CUST-006310,2,33.35581824386542,666,1,4,2,2.3333333333333335,Other
CUST-006311,1,33.00979459925048,726,1,2,2,1.6666666666666667,At-Risk
CUST-006312,1,9.370722589815031,521,1,2,1,1.3333333333333333,At-Risk
CUST-006313,1,25.875255926120634,433,2,2,2,2.0,At-Risk
CUST-006314,3,352.89749117456137,211,4,5,5,4.666666666666667,Champions
CUST-006315,2,85.89904933398384,163,4,4,4,4.0,Champions
CUST-006316,1,17.641016946224312,544,1,2,1,1.3333333333333333,At-Risk
CUST-006317,4,296.28037524050023,241,3,5,5,4.333333333333333,Potential Loyalists
CUST-006318,1,73.7138895151087,560,1,2,3,2.0,At-Risk
CUST-006319,3,70.96417770525424,48,5,5,3,4.333333333333333,Potential Loyalists
CUST-006320,1,443.41060612488286,699,1,2,5,2.6666666666666665,At-Risk
CUST-006321,3,106.44625644561181,73,5,5,4,4.666666666666667,Champions
CUST-006322,1,270.81074408843074,182,4,2,5,3.6666666666666665,Other
CUST-006323,1,65.33884419979498,238,3,2,3,2.6666666666666665,Other
CUST-006324,1,25.05059318341406,719,1,2,2,1.6666666666666667,At-Risk
CUST-006325,2,115.92237315594663,151,4,4,4,4.0,Champions
CUST-006326,1,30.82774781932436,248,3,2,2,2.3333333333333335,Other
CUST-006327,1,112.3232352547915,626,1,2,4,2.3333333333333335,At-Risk
CUST-006328,3,82.4694781767666,140,4,5,4,4.333333333333333,Champions
CUST-006329,2,118.05666276648068,102,5,4,4,4.333333333333333,Champions
CUST-006330,1,37.4609678498036,727,1,2,2,1.6666666666666667,At-Risk
CUST-006331,1,21.775746487352254,302,3,2,2,2.3333333333333335,Other
CUST-006332,3,34.31768815475782,219,4,5,2,3.6666666666666665,Other
CUST-006334,1,144.79413332778685,595,1,2,4,2.3333333333333335,At-Risk
CUST-006335,1,100.99500849020951,55,5,2,4,3.6666666666666665,Other
CUST-006336,1,37.05780888747558,248,3,2,2,2.3333333333333335,Other
CUST-006337,2,46.736528311219416,548,1,4,3,2.6666666666666665,Other
CUST-006338,3,6303.060219708916,225,3,5,5,4.333333333333333,Potential Loyalists
CUST-006339,1,63.90941137573924,289,3,2,3,2.6666666666666665,Other
CUST-006340,1,63.020378717408654,549,1,2,3,2.0,At-Risk
CUST-006341,2,42.806175511565336,336,3,4,3,3.3333333333333335,Potential Loyalists
CUST-006342,1,36.91740491154699,490,2,2,2,2.0,At-Risk
CUST-006343,3,48.37488446985085,215,4,5,3,4.0,Potential Loyalists
CUST-006344,1,51.554947842816816,454,2,2,3,2.3333333333333335,At-Risk
CUST-006345,3,81.09440469712231,6,5,5,4,4.666666666666667,Champions
CUST-006346,1,43.74495950629518,89,5,2,3,3.3333333333333335,Other
CUST-006347,1,7.8150819056895715,496,2,2,1,1.6666666666666667,At-Risk
CUST-006348,1,21.7203214940429,711,1,2,2,1.6666666666666667,At-Risk
CUST-006349,1,17.78523439320676,611,1,2,1,1.3333333333333333,At-Risk
CUST-006350,1,854.2353837566974,211,4,2,5,3.6666666666666665,Other
CUST-006351,1,85.51051888014237,718,1,2,4,2.3333333333333335,At-Risk
CUST-006352,1,3.697377762237298,556,1,2,1,1.3333333333333333,At-Risk
CUST-006353,2,15.965153103420414,288,3,4,1,2.6666666666666665,Other
CUST-006354,3,136.55492021486302,198,4,5,4,4.333333333333333,Champions
CUST-006355,2,367.80043923424887,48,5,4,5,4.666666666666667,Champions
CUST-006356,1,220.44780634248704,189,4,2,5,3.6666666666666665,Other
CUST-006357,2,8838.307814903157,235,3,4,5,4.0,Potential Loyalists
CUST-006358,1,57.439185576508585,44,5,2,3,3.3333333333333335,Other
CUST-006359,2,104.7678469934632,21,5,4,4,4.333333333333333,Champions
CUST-006360,1,495.3471712742984,391,2,2,5,3.0,At-Risk
CUST-006361,2,8250.912307746654,350,3,4,5,4.0,Potential Loyalists
CUST-006362,3,193.3516400424488,129,4,5,5,4.666666666666667,Champions
CUST-006363,2,609.2149361200958,321,3,4,5,4.0,Potential Loyalists
CUST-006364,1,38.64721311311594,329,3,2,2,2.3333333333333335,Other
CUST-006365,2,31.2888324932529,549,1,4,2,2.3333333333333335,Other
CUST-006366,2,165.85030409741023,443,2,4,5,3.6666666666666665,Other
CUST-006367,1,61.96954493313576,652,1,2,3,2.0,At-Risk
CUST-006368,1,4.831017028931499,59,5,2,1,2.6666666666666665,Other
CUST-006369,2,80.11834292528548,98,5,4,4,4.333333333333333,Champions
CUST-006370,1,232.61497625571909,623,1,2,5,2.6666666666666665,At-Risk
CUST-006371,2,38.83113789401507,289,3,4,2,3.0,Other
CUST-006372,3,343.93116215740895,522,1,5,5,3.6666666666666665,Other
CUST-006373,1,11.072731890956316,525,1,2,1,1.3333333333333333,At-Risk
CUST-006374,1,127.24935528093287,202,4,2,4,3.3333333333333335,Other
CUST-006375,2,124.37084619626008,324,3,4,4,3.6666666666666665,Potential Loyalists
CUST-006376,1,47.221747649973885,243,3,2,3,2.6666666666666665,Other
CUST-006377,3,80.84429791554575,187,4,5,4,4.333333333333333,Champions
CUST-006378,1,399.3774668098157,363,2,2,5,3.0,At-Risk
CUST-006379,1,27.99818769373035,523,1,2,2,1.6666666666666667,At-Risk
CUST-006380,1,202.8354387577088,263,3,2,5,3.3333333333333335,Other
CUST-006381,1,84.4214987807565,330,3,2,4,3.0,Other
CUST-006382,3,31.16949886309495,68,5,5,2,4.0,Other
CUST-006383,2,39.63057536629562,108,4,4,2,3.3333333333333335,Other
CUST-006384,1,28.964751674155966,650,1,2,2,1.6666666666666667,At-Risk
CUST-006385,1,157.55219442056114,450,2,2,4,2.6666666666666665,At-Risk
CUST-006386,1,44.41276026540119,349,3,2,3,2.6666666666666665,Other
CUST-006387,1,184.12633743255236,553,1,2,5,2.6666666666666665,At-Risk
CUST-006388,1,65.26135142710599,268,3,2,3,2.6666666666666665,Other
CUST-006389,1,50.5106147799064,139,4,2,3,3.0,Other
CUST-006390,1,57.73403253378606,6,5,2,3,3.3333333333333335,Other
CUST-006391,1,16.508230002522247,31,5,2,1,2.6666666666666665,Other
CUST-006392,1,51.96924218825303,79,5,2,3,3.3333333333333335,Other
CUST-006393,1,110.70599389844844,481,2,2,4,2.6666666666666665,At-Risk
CUST-006394,1,62.4115818521374,585,1,2,3,2.0,At-Risk
CUST-006395,2,21.661765456303144,78,5,4,2,3.6666666666666665,Other
CUST-006396,1,71.53732794733702,646,1,2,3,2.0,At-Risk
CUST-006397,4,198.5580577146245,143,4,5,5,4.666666666666667,Champions
CUST-006398,2,73.05968194333745,270,3,4,3,3.3333333333333335,Potential Loyalists
CUST-006399,1,33.120342340954686,470,2,2,2,2.0,At-Risk
CUST-006400,1,18.89942089562423,646,1,2,2,1.6666666666666667,At-Risk
CUST-006402,3,175.36588256909386,142,4,5,5,4.666666666666667,Champions
CUST-006403,2,27.32132410053763,165,4,4,2,3.3333333333333335,Other
CUST-006404,1,9.418988632194454,601,1,2,1,1.3333333333333333,At-Risk
CUST-006405,2,125.9879896404073,176,4,4,4,4.0,Champions
CUST-006406,1,5.85732995517154,437,2,2,1,1.6666666666666667,At-Risk
CUST-006407,2,496.85448209368826,6,5,4,5,4.666666666666667,Champions
CUST-006408,1,9.943647959741671,218,4,2,1,2.3333333333333335,Other
CUST-006409,1,69.5627181659989,85,5,2,3,3.3333333333333335,Other
CUST-006410,1,42.82663741324341,191,4,2,3,3.0,Other
CUST-006411,3,129.89725990293726,194,4,5,4,4.333333333333333,Champions
CUST-006412,3,96.05435960854192,442,2,5,4,3.6666666666666665,Other
CUST-006413,1,1.9363845933622832,195,4,2,1,2.3333333333333335,Other
CUST-006414,2,10.689579179224307,78,5,4,1,3.3333333333333335,Other
CUST-006415,1,10.0800843088261,13,5,2,1,2.6666666666666665,Other
CUST-006416,1,15.00496827852762,40,5,2,1,2.6666666666666665,Other
CUST-006417,4,475.3808869313461,188,4,5,5,4.666666666666667,Champions
CUST-006418,1,32.861042098347774,541,1,2,2,1.6666666666666667,At-Risk
CUST-006419,1,53.240700255054186,527,1,2,3,2.0,At-Risk
CUST-006420,2,144.36458060463426,198,4,4,4,4.0,Champions
CUST-006421,4,246.54296505007568,8,5,5,5,5.0,Champions
CUST-006422,1,68.45930768533017,576,1,2,3,2.0,At-Risk
CUST-006425,1,5.545056991131812,456,2,2,1,1.6666666666666667,At-Risk
CUST-006426,1,18.27643310828726,479,2,2,1,1.6666666666666667,At-Risk
CUST-006427,2,68.23710444360269,308,3,4,3,3.3333333333333335,Potential Loyalists
CUST-006428,1,15.078971094289535,191,4,2,1,2.3333333333333335,Other
CUST-006429,1,23.703301056592,226,3,2,2,2.3333333333333335,Other
CUST-006430,1,7.1516468870768755,661,1,2,1,1.3333333333333333,At-Risk
CUST-006431,3,253.77840135246004,46,5,5,5,5.0,Champions
CUST-006432,1,17.492893192624162,269,3,2,1,2.0,Other
CUST-006433,2,26.670140823203923,59,5,4,2,3.6666666666666665,Other
CUST-006434,1,11.857927101829006,326,3,2,1,2.0,Other
CUST-006435,1,7.921682278374646,355,3,2,1,2.0,Other
CUST-006436,1,218.8026410585223,549,1,2,5,2.6666666666666665,At-Risk
CUST-006437,1,48.40767612518541,180,4,2,3,3.0,Other
CUST-006438,1,6.511118003318171,268,3,2,1,2.0,Other
CUST-006439,1,17.0589669129017,661,1,2,1,1.3333333333333333,At-Risk
CUST-006440,3,211.86721455336462,16,5,5,5,5.0,Champions
CUST-006441,1,10.833126605321205,725,1,2,1,1.3333333333333333,At-Risk
CUST-006442,2,51.98570874906606,232,3,4,3,3.3333333333333335,Potential Loyalists
CUST-006443,1,17.28453768603053,118,4,2,1,2.3333333333333335,Other
CUST-006444,1,8.045699528878407,358,3,2,1,2.0,Other
CUST-006445,1,31.36881309887736,114,4,2,2,2.6666666666666665,Other
CUST-006446,2,52.01903960957124,210,4,4,3,3.6666666666666665,Potential Loyalists
CUST-006447,2,119.55333611965247,114,4,4,4,4.0,Champions
CUST-006448,2,13.20924510933758,20,5,4,1,3.3333333333333335,Other
CUST-006449,2,156.56186187101554,163,4,4,4,4.0,Champions
CUST-006450,1,58.00284982957047,711,1,2,3,2.0,At-Risk
CUST-006451,2,42.71511632368545,141,4,4,3,3.6666666666666665,Potential Loyalists
CUST-006452,1,28.688059475537333,562,1,2,2,1.6666666666666667,At-Risk
CUST-006453,1,297.6301246220229,721,1,2,5,2.6666666666666665,At-Risk
CUST-006454,1,153.10340508459524,401,2,2,4,2.6666666666666665,At-Risk
CUST-006455,1,4.715370870763338,106,5,2,1,2.6666666666666665,Other
CUST-006456,1,12.583137046418017,638,1,2,1,1.3333333333333333,At-Risk
CUST-006457,2,44.280803979827894,405,2,4,3,3.0,Other
CUST-006458,3,347.7254739436746,76,5,5,5,5.0,Champions
CUST-006459,1,32.28039893273785,618,1,2,2,1.6666666666666667,At-Risk
CUST-006460,1,17.48944838056445,698,1,2,1,1.3333333333333333,At-Risk
CUST-006461,2,76.45675132251111,593,1,4,3,2.6666666666666665,Other
CUST-006462,1,38.44483586025224,18,5,2,2,3.0,Other
CUST-006463,1,75.45811741095014,572,1,2,3,2.0,At-Risk
CUST-006464,1,5.0728552903025514,78,5,2,1,2.6666666666666665,Other
CUST-006465,1,8.761148540295872,5,5,2,1,2.6666666666666665,Other
CUST-006466,2,12684.758064229021,109,4,4,5,4.333333333333333,Champions
CUST-006467,1,135.05491699213906,108,4,2,4,3.3333333333333335,Other
CUST-006468,2,85.55851358428433,168,4,4,4,4.0,Champions
CUST-006469,2,89.16214403431535,149,4,4,4,4.0,Champions
CUST-006470,3,11219.351691609436,175,4,5,5,4.666666666666667,Champions
CUST-006471,1,3.2051766868869356,383,2,2,1,1.6666666666666667,At-Risk
CUST-006472,2,63.371308981224544,164,4,4,3,3.6666666666666665,Potential Loyalists
CUST-006473,1,14.396361727347614,640,1,2,1,1.3333333333333333,At-Risk
CUST-006474,1,50.9245053198126,34,5,2,3,3.3333333333333335,Other
CUST-006475,2,23.009941062797736,276,3,4,2,3.0,Other
CUST-006476,1,32.71828373855413,222,3,2,2,2.3333333333333335,Other
CUST-006477,2,74.2308798337242,47,5,4,3,4.0,Potential Loyalists
CUST-006478,2,44.814687315388056,243,3,4,3,3.3333333333333335,Potential Loyalists
CUST-006479,1,225.71441823059493,278,3,2,5,3.3333333333333335,Other
CUST-006480,1,54.1356139168033,673,1,2,3,2.0,At-Risk
CUST-006481,1,24.903969193980338,442,2,2,2,2.0,At-Risk
CUST-006482,2,108.23187776017255,168,4,4,4,4.0,Champions
CUST-006483,1,16.727851186022015,623,1,2,1,1.3333333333333333,At-Risk
CUST-006484,2,169.42249737710432,47,5,4,5,4.666666666666667,Champions
CUST-006485,2,47.02086422775026,369,2,4,3,3.0,Other
CUST-006486,1,16.41118818074776,463,2,2,1,1.6666666666666667,At-Risk
CUST-006487,1,142.68238547875737,521,1,2,4,2.3333333333333335,At-Risk
CUST-006488,1,29.218093695218485,229,3,2,2,2.3333333333333335,Other
CUST-006489,2,6.453041861075921,700,1,4,1,2.0,Other
CUST-006490,1,244.63199697838223,172,4,2,5,3.6666666666666665,Other
CUST-006491,2,182.06524411820712,92,5,4,5,4.666666666666667,Champions
CUST-006492,1,59.83011704116779,231,3,2,3,2.6666666666666665,Other
CUST-006493,1,3.183404572396669,646,1,2,1,1.3333333333333333,At-Risk
CUST-006494,3,204.90713379628983,147,4,5,5,4.666666666666667,Champions
CUST-006495,1,173.23170747819577,626,1,2,5,2.6666666666666665,At-Risk
CUST-006496,1,4.349666065120923,621,1,2,1,1.3333333333333333,At-Risk
CUST-006497,1,78.24873691976815,268,3,2,3,2.6666666666666665,Other
CUST-006498,1,5.831040542069251,0,5,2,1,2.6666666666666665,Other
CUST-006499,1,12.59193996093662,521,1,2,1,1.3333333333333333,At-Risk
CUST-006500,1,79.14347224101662,378,2,2,3,2.3333333333333335,At-Risk
CUST-006501,1,51.45363624952902,422,2,2,3,2.3333333333333335,At-Risk
CUST-006502,1,12.980372573389143,472,2,2,1,1.6666666666666667,At-Risk
CUST-006503,2,30.56107934363494,433,2,4,2,2.6666666666666665,Other
CUST-006504,1,126.0262323680856,593,1,2,4,2.3333333333333335,At-Risk
CUST-006505,1,9.545320234377728,555,1,2,1,1.3333333333333333,At-Risk
CUST-006506,1,18.7918713105029,50,5,2,1,2.6666666666666665,Other
CUST-006507,3,117.91753480811549,404,2,5,4,3.6666666666666665,Other
CUST-006508,1,34.500192141247865,523,1,2,2,1.6666666666666667,At-Risk
CUST-006509,1,55.98927284729373,456,2,2,3,2.3333333333333335,At-Risk
CUST-006510,3,445.1817534301269,67,5,5,5,5.0,Champions
CUST-006511,1,7389.448653243757,208,4,2,5,3.6666666666666665,Other
CUST-006512,2,130.02008604074086,294,3,4,4,3.6666666666666665,Potential Loyalists
CUST-006513,1,9.500279336657004,635,1,2,1,1.3333333333333333,At-Risk
CUST-006514,2,66.46128493885175,12,5,4,3,4.0,Potential Loyalists
CUST-006515,2,23.16883942772373,634,1,4,2,2.3333333333333335,Other
CUST-006516,1,227.0605950832925,710,1,2,5,2.6666666666666665,At-Risk
CUST-006517,2,251.39336537910296,258,3,4,5,4.0,Potential Loyalists
CUST-006518,1,36.81997506253858,486,2,2,2,2.0,At-Risk
CUST-006519,1,41.63926591871748,280,3,2,3,2.6666666666666665,Other
CUST-006520,3,130.17114597976826,233,3,5,4,4.0,Potential Loyalists
CUST-006521,1,33.202696306380695,550,1,2,2,1.6666666666666667,At-Risk
CUST-006522,1,118.38360475937664,677,1,2,4,2.3333333333333335,At-Risk
CUST-006523,1,4.405806179242127,425,2,2,1,1.6666666666666667,At-Risk
CUST-006524,1,56.568298503028984,378,2,2,3,2.3333333333333335,At-Risk
CUST-006525,2,122.46842626027053,58,5,4,4,4.333333333333333,Champions
CUST-006526,2,144.8114359922257,67,5,4,4,4.333333333333333,Champions
CUST-006527,1,161.89538741269135,20,5,2,5,4.0,Other
CUST-006528,2,15.926557258226012,411,2,4,1,2.3333333333333335,Other
CUST-006529,2,29.09732368946267,325,3,4,2,3.0,Other
CUST-006530,1,42.46556847974848,255,3,2,3,2.6666666666666665,Other
CUST-006531,3,451.3791005748979,123,4,5,5,4.666666666666667,Champions
CUST-006532,2,73.58401578897416,423,2,4,3,3.0,Other
CUST-006533,1,32.06294311071907,725,1,2,2,1.6666666666666667,At-Risk
CUST-006534,2,136.28825286879513,60,5,4,4,4.333333333333333,Champions
CUST-006535,2,95.11884720968706,596,1,4,4,3.0,Other
CUST-006536,1,74.2865316986209,214,4,2,3,3.0,Other
CUST-006537,1,1.280588904932623,665,1,2,1,1.3333333333333333,At-Risk
CUST-006538,1,32.1862288290927,59,5,2,2,3.0,Other
CUST-006539,2,44.79484168374922,220,4,4,3,3.6666666666666665,Potential Loyalists
CUST-006540,2,14.322725017437516,175,4,4,1,3.0,Other
CUST-006541,2,98.05694318188652,336,3,4,4,3.6666666666666665,Potential Loyalists
CUST-006542,2,33.64537268846682,89,5,4,2,3.6666666666666665,Other
CUST-006543,2,44.10534233116222,232,3,4,3,3.3333333333333335,Potential Loyalists
CUST-006544,1,125.50833284330317,528,1,2,4,2.3333333333333335,At-Risk
CUST-006545,2,10363.394443890855,192,4,4,5,4.333333333333333,Champions
CUST-006546,1,24.419008025442096,638,1,2,2,1.6666666666666667,At-Risk
CUST-006547,2,92.74822670944519,175,4,4,4,4.0,Champions
CUST-006548,2,239.36179441196262,63,5,4,5,4.666666666666667,Champions
CUST-006549,2,183.10766043648678,71,5,4,5,4.666666666666667,Champions
CUST-006550,2,273.69703195042496,433,2,4,5,3.6666666666666665,Other
CUST-006551,1,36.20421210442813,230,3,2,2,2.3333333333333335,Other
CUST-006552,1,275.5340550059715,702,1,2,5,2.6666666666666665,At-Risk
CUST-006553,1,43.83975944900656,418,2,2,3,2.3333333333333335,At-Risk
CUST-006554,2,48.392374597586056,174,4,4,3,3.6666666666666665,Potential Loyalists
CUST-006555,1,22.499905941199167,290,3,2,2,2.3333333333333335,Other
CUST-006556,2,772.7951965632809,601,1,4,5,3.3333333333333335,Other
CUST-006557,1,11.064415035890002,10,5,2,1,2.6666666666666665,Other
CUST-006558,1,16.14844448466752,86,5,2,1,2.6666666666666665,Other
CUST-006559,1,25.41484074869017,192,4,2,2,2.6666666666666665,Other
CUST-006560,2,47.41341278692019,264,3,4,3,3.3333333333333335,Potential Loyalists
CUST-006561,1,34.17031037138134,640,1,2,2,1.6666666666666667,At-Risk
CUST-006562,1,7.487937690420035,514,2,2,1,1.6666666666666667,At-Risk
CUST-006563,1,20.553594332465913,579,1,2,2,1.6666666666666667,At-Risk
CUST-006564,3,272.50827787339387,364,2,5,5,4.0,Other
CUST-006565,2,130.10132070756092,383,2,4,4,3.3333333333333335,Other
CUST-006566,2,33.17702788412515,22,5,4,2,3.6666666666666665,Other
CUST-006567,1,118.73568962959136,74,5,2,4,3.6666666666666665,Other
CUST-006568,1,95.67690253062348,662,1,2,4,2.3333333333333335,At-Risk
CUST-006569,1,27.210552688612204,528,1,2,2,1.6666666666666667,At-Risk
CUST-006570,1,121.7010825678786,250,3,2,4,3.0,Other
CUST-006571,2,133.343657306893,230,3,4,4,3.6666666666666665,Potential Loyalists
CUST-006572,1,120.0547252690931,326,3,2,4,3.0,Other
CUST-006573,1,324.61737000593604,475,2,2,5,3.0,At-Risk
CUST-006574,2,76.99417394126232,476,2,4,3,3.0,Other
CUST-006575,2,99.27882667013671,69,5,4,4,4.333333333333333,Champions
CUST-006576,1,17.365108890343564,297,3,2,1,2.0,Other
CUST-006577,1,29.385287812376788,68,5,2,2,3.0,Other
CUST-006578,1,38.727274151664176,289,3,2,2,2.3333333333333335,Other
CUST-006579,2,51.688306294727504,1,5,4,3,4.0,Potential Loyalists
CUST-006580,3,154.76030491340393,196,4,5,4,4.333333333333333,Champions
CUST-006581,1,36.96626202129032,86,5,2,2,3.0,Other
CUST-006582,2,5816.606258378672,245,3,4,5,4.0,Potential Loyalists
CUST-006583,3,195.07700387375615,301,3,5,5,4.333333333333333,Potential Loyalists
CUST-006584,2,281.75297787684025,64,5,4,5,4.666666666666667,Champions
CUST-006585,1,106.28491469064294,172,4,2,4,3.3333333333333335,Other
CUST-006586,2,253.77809437771606,191,4,4,5,4.333333333333333,Champions
CUST-006587,1,15.349650760396536,693,1,2,1,1.3333333333333333,At-Risk
CUST-006589,4,259.6981911444462,7,5,5,5,5.0,Champions
CUST-006590,3,7302.696742809361,39,5,5,5,5.0,Champions
CUST-006591,1,23.980608589677093,721,1,2,2,1.6666666666666667,At-Risk
CUST-006592,2,43.614332945718616,255,3,4,3,3.3333333333333335,Potential Loyalists
CUST-006593,1,9.71450139191094,224,3,2,1,2.0,Other
CUST-006594,2,282.16636100071923,38,5,4,5,4.666666666666667,Champions
CUST-006595,1,21.39917210675118,594,1,2,2,1.6666666666666667,At-Risk
CUST-006597,1,13022.6195576604,532,1,2,5,2.6666666666666665,At-Risk
CUST-006598,1,14.562765609154756,206,4,2,1,2.3333333333333335,Other
CUST-006599,1,29.85013345766108,109,4,2,2,2.6666666666666665,Other
CUST-006600,1,99.55385026562462,719,1,2,4,2.3333333333333335,At-Risk
CUST-006601,2,16.152312026963134,256,3,4,1,2.6666666666666665,Other
CUST-006603,2,101.64503034806296,376,2,4,4,3.3333333333333335,Other
CUST-006604,2,509.5115852945538,220,4,4,5,4.333333333333333,Champions
CUST-006605,1,46.88313556182883,451,2,2,3,2.3333333333333335,At-Risk
CUST-006606,1,23.88839875004326,496,2,2,2,2.0,At-Risk
CUST-006607,1,6.938241435958069,318,3,2,1,2.0,Other
CUST-006608,1,14.707900656502082,233,3,2,1,2.0,Other
CUST-006609,1,11.295344723348707,687,1,2,1,1.3333333333333333,At-Risk
CUST-006610,2,9666.108893906256,93,5,4,5,4.666666666666667,Champions
CUST-006611,2,231.81409676178882,323,3,4,5,4.0,Potential Loyalists
CUST-006612,1,28.62753996617199,490,2,2,2,2.0,At-Risk
CUST-006613,2,185.26554889960812,226,3,4,5,4.0,Potential Loyalists
CUST-006615,4,124.79569007805108,38,5,5,4,4.666666666666667,Champions
CUST-006616,2,60.14604358731393,127,4,4,3,3.6666666666666665,Potential Loyalists
CUST-006617,2,115.47478221461803,47,5,4,4,4.333333333333333,Champions
CUST-006618,2,70.41869866428411,118,4,4,3,3.6666666666666665,Potential Loyalists
CUST-006619,1,28.206072503729924,593,1,2,2,1.6666666666666667,At-Risk
CUST-006620,2,21.762592940588252,588,1,4,2,2.3333333333333335,Other
CUST-006621,1,13.30451175403266,286,3,2,1,2.0,Other
CUST-006622,1,82.90359487658202,181,4,2,4,3.3333333333333335,Other
CUST-006623,2,90.9156163554417,174,4,4,4,4.0,Champions
CUST-006624,2,233.2883677676458,86,5,4,5,4.666666666666667,Champions
CUST-006625,1,295.32000860012965,304,3,2,5,3.3333333333333335,Other
CUST-006626,1,64.80542733694158,396,2,2,3,2.3333333333333335,At-Risk
CUST-006627,2,95.76794432028969,105,5,4,4,4.333333333333333,Champions
CUST-006628,1,47.02953536494191,585,1,2,3,2.0,At-Risk
CUST-006629,3,86.66051787976374,106,5,5,4,4.666666666666667,Champions
CUST-006630,2,345.7818880391465,296,3,4,5,4.0,Potential Loyalists
CUST-006631,1,20.48992326218334,345,3,2,2,2.3333333333333335,Other
CUST-006632,1,31.981842267405145,10,5,2,2,3.0,Other
CUST-006633,1,10408.330555519256,430,2,2,5,3.0,At-Risk
CUST-006634,1,21.315726751614253,504,2,2,2,2.0,At-Risk
CUST-006635,1,97.2900605247493,502,2,2,4,2.6666666666666665,At-Risk
CUST-006636,2,104.7417397757564,451,2,4,4,3.3333333333333335,Other
CUST-006637,2,36.97976400338736,335,3,4,2,3.0,Other
CUST-006638,1,11185.519715804705,604,1,2,5,2.6666666666666665,At-Risk
CUST-006639,3,617.2943304307307,288,3,5,5,4.333333333333333,Potential Loyalists
CUST-006640,1,17.79636977224187,625,1,2,1,1.3333333333333333,At-Risk
CUST-006641,2,55.80292660407465,462,2,4,3,3.0,Other
CUST-006643,2,50.76216870064454,139,4,4,3,3.6666666666666665,Potential Loyalists
CUST-006644,2,569.7700915183527,50,5,4,5,4.666666666666667,Champions
CUST-006645,3,108.43019242067358,136,4,5,4,4.333333333333333,Champions
CUST-006646,2,271.23866402758466,334,3,4,5,4.0,Potential Loyalists
CUST-006647,3,134.14808948164577,32,5,5,4,4.666666666666667,Champions
CUST-006648,1,29.356719858450568,435,2,2,2,2.0,At-Risk
CUST-006649,1,7997.118317481513,38,5,2,5,4.0,Other
CUST-006650,1,330.78333721740665,64,5,2,5,4.0,Other
CUST-006651,1,290.14930461444357,578,1,2,5,2.6666666666666665,At-Risk
CUST-006652,1,284.81560639324454,567,1,2,5,2.6666666666666665,At-Risk
CUST-006653,3,33.47775219190835,446,2,5,2,3.0,Other
CUST-006654,2,34.387195298061066,406,2,4,2,2.6666666666666665,Other
CUST-006655,1,163.23025174814543,130,4,2,5,3.6666666666666665,Other
CUST-006656,2,121.59958933444697,388,2,4,4,3.3333333333333335,Other
CUST-006657,2,45.50125484537704,328,3,4,3,3.3333333333333335,Potential Loyalists
CUST-006658,1,34.45881885302984,92,5,2,2,3.0,Other
CUST-006659,1,32.033726086353745,62,5,2,2,3.0,Other
CUST-006660,2,56.73608414683794,557,1,4,3,2.6666666666666665,Other
CUST-006661,1,14.214752931185826,457,2,2,1,1.6666666666666667,At-Risk
CUST-006662,1,12.22899805664676,505,2,2,1,1.6666666666666667,At-Risk
CUST-006663,1,29.18323068366081,625,1,2,2,1.6666666666666667,At-Risk
CUST-006664,1,25.53425322286822,504,2,2,2,2.0,At-Risk
CUST-006665,1,221.42145997767724,426,2,2,5,3.0,At-Risk
CUST-006666,2,267.44518148131857,327,3,4,5,4.0,Potential Loyalists
CUST-006667,1,13.559256914251703,359,2,2,1,1.6666666666666667,At-Risk
CUST-006668,2,54.597896409446584,25,5,4,3,4.0,Potential Loyalists
CUST-006669,2,49.93261843372154,170,4,4,3,3.6666666666666665,Potential Loyalists
CUST-006670,1,225.613463960769,525,1,2,5,2.6666666666666665,At-Risk
